Rk,Player Name,Nation,Position,Squad,Comp,Age,Birth Year,Games,Starts,Minutes,Nintys,Gls,Ast,G+A,G-PK,PK,PKatt,Yellow,Red,PrgC,PrgP,PrgR,Market Value
2411,abakar sylla,CIV,DF,strasbourg,Ligue 1,22,2002,15,9,817,9.1,1,0,1,1,0,0,2,0,0,18,2,12.0
2412,issiaga sylla,GUI,DF,montpellier,Ligue 1,31,1994,15,13,912,10.1,1,0,1,1,0,0,2,0,26,41,34,12.58
2413,mamadou sylla,SEN,FW,valladolid,La Liga,30,1994,18,12,1031,11.5,3,1,4,1,2,2,2,0,12,13,33,8.0
2414,wojciech szczsny,POL,GK,barcelona,La Liga,34,1990,5,5,450,5.0,0,0,0,0,0,0,0,0,0,0,0,12.58
2415,sammie szmodics,IRL,FW,ipswich town,Premier League,29,1995,18,13,978,10.9,4,0,4,4,0,0,2,0,16,18,46,12.0
2416,dominik szoboszlai,HUN,MF,liverpool,Premier League,24,2000,25,20,1818,20.2,4,3,7,4,0,0,6,0,60,94,98,50.0
2417,alexander srloth,NOR,FW,atltico madrid,La Liga,29,1995,22,8,911,10.1,9,2,11,9,0,0,1,0,17,18,47,25.0
2418,musa altaamari,JOR,FW,montpellier,Ligue 1,27,1997,15,12,1116,12.4,2,1,3,2,0,0,3,0,55,30,76,12.58
2420,haris tabakovic,BIH,FW,hoffenheim,Bundesliga,30,1994,12,2,354,3.9,1,1,2,1,0,0,0,0,1,4,18,12.58
2421,nicols tagliafico,ARG,DF,lyon,Ligue 1,32,1992,15,15,1265,14.1,3,1,4,3,0,0,6,0,19,68,40,7.0
2422,jonathan tah,GER,DF,leverkusen,Bundesliga,29,1996,22,22,1980,22.0,2,0,2,2,0,0,2,0,11,106,8,30.0
2423,adrien tameze,CMR,MF,torino,Serie A,31,1994,16,8,598,6.6,0,0,0,0,0,0,3,0,14,23,20,1.2
2424,renato tapia,PER,MF,legans,La Liga,29,1995,22,16,1378,15.3,1,0,1,1,0,0,5,0,11,38,13,12.58
2425,edmond tapsoba,BFA,DF,leverkusen,Bundesliga,26,1999,22,22,1975,21.9,0,0,0,0,0,0,4,0,42,128,16,40.0
2426,florian tardieu,FRA,MF,sainttienne,Ligue 1,32,1992,13,4,448,5.0,0,2,2,0,0,0,0,0,6,55,19,12.58
2427,mehdi taremi,IRN,FW,inter,Serie A,32,1992,20,4,562,6.2,1,1,2,0,1,1,1,0,8,22,32,8.0
2428,matt targett,ENG,DF,newcastle utd,Premier League,29,1995,1,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,8.0
2429,oussama targhalline,MAR,MF,le havre,Ligue 1,22,2002,14,12,990,11.0,0,0,0,0,0,0,0,0,25,66,34,12.58
2430,james tarkowski,ENG,DF,everton,Premier League,32,1992,26,26,2331,25.9,1,1,2,1,0,0,4,0,5,58,3,10.0
2431,csar trrega,ESP,DF,valencia,La Liga,22,2002,22,22,1946,21.6,2,0,2,2,0,0,3,0,18,55,1,12.58
2432,nuno tavares,POR,DF,lazio,Serie A,25,2000,19,18,1427,15.9,0,8,8,0,0,0,4,1,79,89,82,25.0
2433,marcus tavernier,ENG,FW,bournemouth,Premier League,25,1999,19,14,1290,14.3,2,5,7,2,0,0,3,0,31,81,90,20.0
2434,charlie taylor,ENG,DF,southampton,Premier League,31,1993,7,2,266,3.0,0,0,0,0,0,0,1,0,3,8,6,12.58
2435,jack taylor,IRL,MF,ipswich town,Premier League,26,1998,20,1,458,5.1,1,0,1,1,0,0,3,0,9,33,13,25.0
2436,loum tchaouna,FRA,FW,lazio,Serie A,21,2003,18,3,463,5.1,1,0,1,1,0,0,4,1,17,15,51,10.0
2437,jackson tchatchoua,CMR,DF,hellas verona,Serie A,23,2001,24,24,2087,23.2,2,2,4,2,0,0,6,1,63,48,114,8.0
2438,enzo tchato,CMR,DF,montpellier,Ligue 1,22,2002,23,17,1674,18.6,0,0,0,0,0,0,3,0,38,56,80,12.58
2439,aurlien tchouamni,FRA,DF,real madrid,La Liga,25,2000,20,20,1724,19.2,0,0,0,0,0,0,1,0,15,119,7,60.0
2440,lvaro tejero,ESP,MF,espanyol,La Liga,28,1996,22,13,1132,12.6,1,4,5,1,0,0,2,0,24,37,64,12.58
2441,martn tejn,ESP,MF,valencia,La Liga,20,2004,4,0,49,0.5,0,0,0,0,0,0,0,0,0,4,6,12.58
2442,mathys tel,FRA,FW,tottenham,Premier League,19,2005,2,2,163,1.8,0,0,0,0,0,0,0,0,3,0,8,30.0
2444,nathan tella,NGA,FW,leverkusen,Bundesliga,25,1999,18,9,812,9.0,1,2,3,1,0,0,0,0,18,19,80,18.0
2445,nahuel tenaglia,ARG,DF,alavs,La Liga,29,1996,22,22,1913,21.3,1,1,2,1,0,0,8,0,29,60,66,12.58
2446,casper tengstedt,DEN,FW,hellas verona,Serie A,24,2000,20,18,1306,14.5,6,1,7,5,1,1,2,0,27,26,74,12.58
2447,marcandr ter stegen,GER,GK,barcelona,La Liga,32,1992,6,6,494,5.5,0,0,0,0,0,0,0,0,0,0,0,15.0
2448,filippo terracciano,ITA,DF,milan,Serie A,22,2003,10,6,527,5.9,0,0,0,0,0,0,2,0,5,14,9,12.58
2449,pietro terracciano,ITA,GK,fiorentina,Serie A,34,1990,3,3,270,3.0,0,0,0,0,0,0,0,0,0,0,0,1.5
2450,ramn terrats,ESP,MF,villarreal,La Liga,24,2000,11,1,131,1.5,0,0,0,0,0,0,1,0,1,7,3,12.58
2452,martin terrier,FRA,MF,leverkusen,Bundesliga,27,1997,15,7,584,6.5,2,1,3,2,0,0,1,0,11,14,35,20.0
2453,tanner tessmann,USA,MF,lyon,Ligue 1,23,2001,14,6,574,6.4,0,0,0,0,0,0,1,0,5,31,16,12.58
2454,kenny tete,NED,DF,fulham,Premier League,29,1995,15,15,1262,14.0,0,2,2,0,0,0,3,0,33,42,39,15.0
2455,teddy teuma,MLT,MF,reims,Ligue 1,31,1993,15,7,615,6.8,1,0,1,0,1,1,1,0,7,35,30,12.58
2456,jordan teze,NED,DF,monaco,Ligue 1,25,1999,12,5,377,4.2,1,0,1,1,0,0,2,1,6,19,34,15.0
2457,florian thauvin,FRA,FW,udinese,Serie A,32,1993,23,22,1794,19.9,6,3,9,6,0,2,0,0,85,86,137,12.58
2458,arthur theate,BEL,DF,eint frankfurt,Bundesliga,24,2000,22,22,1943,21.6,0,0,0,0,0,0,5,1,38,115,22,20.0
2459,norman theuerkauf,GER,MF,heidenheim,Bundesliga,38,1987,1,0,22,0.2,0,0,0,0,0,0,0,0,0,2,0,12.58
2460,thiago,BRA,FW,brentford,Premier League,23,2001,4,1,132,1.5,0,0,0,0,0,0,0,0,3,2,4,7.0
2461,malick thiaw,GER,DF,milan,Serie A,23,2001,16,15,1348,15.0,0,0,0,0,0,0,1,0,9,69,0,20.0
2462,denis thomalla,GER,MF,heidenheim,Bundesliga,32,1992,1,0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,12.58
2463,luke thomas,ENG,DF,leicester city,Premier League,23,2001,2,2,179,2.0,0,0,0,0,0,0,0,0,1,7,5,12.58
2464,sorba thomas,WAL,FW,nantes,Ligue 1,25,1999,17,9,845,9.4,1,2,3,1,0,0,1,0,32,28,68,12.58
2465,adrien thomasson,FRA,MF,lens,Ligue 1,31,1993,23,23,1858,20.6,2,3,5,2,0,0,5,0,17,103,91,1.2
2466,morten thorsby,NOR,MF,genoa,Serie A,28,1996,23,18,1539,17.1,0,1,1,0,0,0,4,0,20,52,55,12.58
2467,khphren thuram,FRA,MF,juventus,Serie A,23,2001,24,15,1369,15.2,2,4,6,2,0,0,2,0,47,66,33,35.0
2468,marcus thuram,FRA,FW,inter,Serie A,27,1997,25,22,1822,20.2,13,4,17,13,0,0,1,0,48,46,144,75.0
2469,youri tielemans,BEL,MF,aston villa,Premier League,27,1997,27,27,2311,25.7,2,4,6,2,0,1,4,0,29,176,33,38.0
2470,kieran tierney,SCO,FW,arsenal,Premier League,27,1997,3,0,20,0.2,0,0,0,0,0,0,0,0,1,0,1,10.0
2471,phillip tietz,GER,FW,augsburg,Bundesliga,27,1997,23,14,1218,13.5,5,1,6,4,1,1,3,0,6,20,82,12.58
2472,jurrin timber,NED,DF,arsenal,Premier League,23,2001,23,22,1935,21.5,1,1,2,1,0,0,7,0,41,113,75,42.0
2473,jeanclair todibo,FRA,DF,west ham,Premier League,25,1999,16,9,927,10.3,0,0,0,0,0,0,1,0,3,17,1,32.0
2474,harry toffolo,ENG,DF,nottham forest,Premier League,29,1995,3,0,47,0.5,0,0,0,0,0,0,0,0,0,2,4,12.58
2475,umut tohumcu,GER,MF,hoffenheim,Bundesliga,20,2004,8,2,288,3.2,0,1,1,0,0,0,2,0,1,11,4,7.0
2476,corentin tolisso,FRA,MF,lyon,Ligue 1,30,1994,22,18,1597,17.7,5,2,7,5,0,0,2,0,13,109,96,22.0
2477,john tolkin,USA,DF,holstein kiel,Bundesliga,22,2002,3,2,183,2.0,0,1,1,0,0,0,0,0,4,3,5,12.58
2478,rafael toli,ITA,DF,atalanta,Serie A,34,1990,7,2,338,3.8,0,0,0,0,0,0,0,0,5,19,5,12.0
2479,tiago toms,POR,FW,wolfsburg,Bundesliga,22,2002,22,19,1510,16.8,6,1,7,6,0,0,5,0,28,42,97,9.0
2480,takehiro tomiyasu,JPN,DF,arsenal,Premier League,26,1998,1,0,7,0.1,0,0,0,0,0,0,0,0,0,1,0,32.0
2481,fikayo tomori,ENG,DF,milan,Serie A,27,1997,14,11,970,10.8,0,0,0,0,0,0,3,1,6,41,1,22.0
2482,sandro tonali,ITA,MF,newcastle utd,Premier League,24,2000,24,16,1572,17.5,1,1,2,1,0,0,5,0,23,75,34,50.0
2483,pablo torre,ESP,MF,barcelona,La Liga,21,2003,8,4,261,2.9,3,1,4,3,0,0,0,0,5,15,15,7.5
2484,david torres,ESP,DF,valladolid,La Liga,21,2003,16,13,1273,14.1,0,0,0,0,0,0,4,0,11,37,3,1.2
2485,ferrn torres,ESP,FW,barcelona,La Liga,24,2000,18,7,657,7.3,5,2,7,5,0,0,1,1,15,21,61,45.0
2486,pau torres,ESP,DF,aston villa,Premier League,28,1997,18,18,1549,17.2,0,0,0,0,0,0,1,0,31,70,4,45.0
2487,lucas torr,ESP,MF,osasuna,La Liga,30,1994,23,23,1935,21.5,3,0,3,3,0,0,8,0,5,73,23,8.0
2488,lorenzo tosto,ITA,DF,empoli,Serie A,19,2006,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,12.58
2489,abdoulaye tour,GUI,MF,le havre,Ligue 1,30,1994,17,15,1360,15.1,3,1,4,0,3,3,3,0,6,61,17,8.0
2490,bazoumana tour,CIV,MF,hoffenheim,Bundesliga,18,2006,2,0,26,0.3,0,0,0,0,0,0,0,0,0,0,3,9.0
2491,birama tour,MLI,MF,montpellier,Ligue 1,32,1992,8,2,300,3.3,0,0,0,0,0,0,2,0,0,9,2,12.58
2492,ousmane toure,FRA,DF,lille,Ligue 1,20,2005,1,0,6,0.1,0,0,0,0,0,0,0,0,0,2,0,12.58
2493,souleymane tour,FRA,DF,udinese,Serie A,21,2003,12,11,733,8.1,1,0,1,1,0,0,2,2,6,26,3,12.58
2494,lucas tousart,FRA,MF,union berlin,Bundesliga,27,1997,8,4,364,4.0,0,1,1,0,0,0,2,0,3,13,6,10.0
2495,conor townsend,ENG,DF,ipswich town,Premier League,31,1993,3,1,136,1.5,0,0,0,0,0,0,0,0,1,2,4,12.58
2496,adama traor,ESP,FW,fulham,Premier League,29,1996,25,14,1313,14.6,2,4,6,2,0,0,2,0,77,50,128,10.0
2497,hamari traor,MLI,DF,real sociedad,La Liga,33,1992,4,4,311,3.5,0,1,1,0,0,0,0,0,4,11,7,12.58
2498,omar traor,GER,DF,heidenheim,Bundesliga,27,1998,20,20,1724,19.2,0,1,1,0,0,0,3,0,70,79,75,12.58
2499,kevin trapp,GER,GK,eint frankfurt,Bundesliga,34,1990,19,19,1665,18.5,0,0,0,0,0,0,0,0,0,0,0,3.0
2500,mark travers,IRL,GK,bournemouth,Premier League,25,1999,5,5,450,5.0,0,0,0,0,0,0,0,0,0,0,0,4.0
2501,scar trejo,ARG,MF,rayo vallecano,La Liga,36,1988,11,3,272,3.0,0,0,0,0,0,0,1,0,6,23,12,35.0
2502,philipp treu,GER,MF,st pauli,Bundesliga,24,2000,22,22,1923,21.4,0,1,1,0,0,0,2,0,39,77,77,12.58
2503,ryan trevitt,ENG,MF,brentford,Premier League,21,2003,1,0,4,0.0,0,0,0,0,0,0,0,0,0,0,1,10.0
2504,christopher trimmel,AUT,DF,union berlin,Bundesliga,38,1987,16,11,1011,11.2,0,0,0,0,0,0,5,0,11,47,28,12.58
2505,kieran trippier,ENG,DF,newcastle utd,Premier League,34,1990,15,6,586,6.5,0,0,0,0,0,0,1,0,10,41,28,8.0
2506,leandro trossard,BEL,FW,arsenal,Premier League,30,1994,26,18,1627,18.1,4,5,9,4,0,0,3,1,57,69,147,30.0
2507,adrien truffert,FRA,DF,rennes,Ligue 1,23,2001,22,20,1762,19.6,1,0,1,1,0,0,3,0,45,80,134,15.0
2508,kostas tsimikas,GRE,DF,liverpool,Premier League,28,1996,12,3,382,4.2,0,1,1,0,0,0,1,0,9,40,17,20.0
2509,viktor tsyhankov,UKR,FW,girona,La Liga,27,1997,14,11,912,10.1,1,3,4,1,0,0,1,0,29,35,101,22.0
2510,axel tuanzebe,COD,DF,ipswich town,Premier League,27,1997,13,12,1016,11.3,0,0,0,0,0,0,5,1,4,31,5,12.58
2511,stefano turati,ITA,GK,monza,Serie A,23,2001,21,21,1866,20.7,0,0,0,0,0,0,1,0,0,0,0,7.5
2512,beat turrientes,ESP,MF,real sociedad,La Liga,23,2002,13,8,606,6.7,0,0,0,0,0,0,4,0,13,29,26,18.0
2513,tuta,BRA,DF,eint frankfurt,Bundesliga,25,1999,21,17,1549,17.2,2,1,3,2,0,0,5,0,4,47,3,15.0
2514,chrisantus uche,NGA,FW,getafe,La Liga,21,2003,24,21,1789,19.9,3,2,5,3,0,0,5,0,31,31,109,5.0
2515,destiny udogie,ITA,DF,tottenham,Premier League,22,2002,19,19,1494,16.6,0,1,1,0,0,0,2,0,40,103,80,45.0
2516,manuel ugarte ribeiro,URU,MF,manchester utd,Premier League,23,2001,19,14,1169,13.0,1,0,1,1,0,0,8,0,9,41,12,45.0
2517,lesley ugochukwu,FRA,MF,southampton,Premier League,20,2004,16,8,861,9.6,0,1,1,0,0,0,4,0,18,39,13,25.0
2518,lukas ullrich,GER,DF,gladbach,Bundesliga,20,2004,15,14,1155,12.8,1,2,3,1,0,0,3,0,16,22,49,12.58
2519,sven ulreich,GER,GK,bayern munich,Bundesliga,36,1988,1,1,90,1.0,0,0,0,0,0,0,0,0,0,0,0,12.58
2520,enes nal,TUR,FW,bournemouth,Premier League,27,1997,17,2,345,3.8,2,1,3,2,0,0,2,0,4,12,22,13.0
2521,deniz undav,GER,FW,stuttgart,Bundesliga,28,1996,17,13,1099,12.2,7,1,8,7,0,0,3,0,22,44,88,28.0
2522,naci nvar,NED,MF,espanyol,La Liga,21,2003,2,0,31,0.3,0,0,0,0,0,0,0,0,1,1,4,7.0
2523,dayot upamecano,FRA,DF,bayern munich,Bundesliga,26,1998,19,19,1669,18.5,2,0,2,2,0,0,6,0,15,118,4,60.0
2524,kacper urbanski,POL,MF,bologna,Serie A,20,2004,7,1,247,2.7,1,0,1,1,0,0,2,0,5,15,19,7.0
2526,can uzun,TUR,MF,eint frankfurt,Bundesliga,19,2005,16,4,490,5.4,4,1,5,4,0,0,1,0,9,32,32,12.0
2527,josha vagnoman,GER,DF,stuttgart,Bundesliga,24,2000,20,17,1559,17.3,1,0,1,1,0,0,4,0,23,37,78,12.0
2528,lautaro valenti,ARG,DF,parma,Serie A,26,1999,9,7,662,7.4,1,0,1,1,0,0,2,0,1,14,2,12.58
2529,scar valentn,ESP,MF,rayo vallecano,La Liga,30,1994,24,14,1406,15.6,0,0,0,0,0,0,2,0,9,66,7,35.0
2530,nicols valentini,ARG,DF,hellas verona,Serie A,23,2001,3,2,202,2.2,0,0,0,0,0,0,0,0,0,7,0,12.58
2531,germn valera,ESP,MF,valencia,La Liga,22,2002,8,1,148,1.6,0,0,0,0,0,0,0,0,1,2,10,12.58
2532,emanuele valeri,ITA,DF,parma,Serie A,26,1998,23,22,1848,20.5,2,3,5,1,1,1,0,0,45,63,63,12.58
2533,martin valjent,SVK,DF,mallorca,La Liga,29,1995,19,19,1683,18.7,0,0,0,0,0,0,4,0,10,53,10,12.58
2534,lex valle,ESP,DF,como,Serie A,20,2004,4,4,336,3.7,0,0,0,0,0,0,1,0,2,12,7,12.58
2535,jess vallejo,ESP,DF,real madrid,La Liga,28,1997,1,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,12.58
2536,mattia valoti,ITA,MF,monza,Serie A,31,1993,5,0,40,0.4,0,0,0,0,0,0,1,0,0,0,0,6.5
2537,federico valverde,URU,MF,real madrid,La Liga,26,1998,24,24,2099,23.3,5,3,8,5,0,0,3,0,48,154,50,130.0
2538,ignace van der brempt,BEL,DF,como,Serie A,22,2002,14,12,1038,11.5,0,1,1,0,0,0,3,0,16,31,32,12.58
2539,siebe van der heyden,BEL,DF,mallorca,La Liga,26,1998,2,1,97,1.1,0,0,0,0,0,0,0,0,1,5,1,12.58
2541,virgil van dijk,NED,DF,liverpool,Premier League,33,1991,27,27,2430,27.0,1,1,2,1,0,0,3,0,12,115,5,30.0
2542,vanderson,BRA,DF,monaco,Ligue 1,23,2001,19,17,1441,16.0,1,2,3,1,0,0,6,1,41,65,93,20.0
2543,maarten vandevoordt,BEL,GK,rb leipzig,Bundesliga,22,2002,2,1,135,1.5,0,0,0,0,0,0,0,0,0,0,0,8.0
2544,jamie vardy,ENG,FW,leicester city,Premier League,38,1987,24,24,1956,21.7,7,3,10,6,1,1,4,0,23,17,79,12.58
2545,ruben vargas,SUI,FW,sevilla,La Liga,26,1998,6,5,392,4.4,1,1,2,1,0,0,0,0,17,9,35,12.58
2547,nikola vasilj,BIH,GK,st pauli,Bundesliga,29,1995,23,23,2070,23.0,0,0,0,0,0,0,0,0,0,0,0,3.0
2548,devis vsquez,COL,GK,empoli,Serie A,26,1998,23,23,2070,23.0,0,0,0,0,0,0,2,0,0,0,0,4.0
2549,johan vsquez,MEX,DF,genoa,Serie A,26,1998,25,23,2115,23.5,1,0,1,1,0,0,6,0,21,71,11,10.0
2550,denis vavro,SVK,DF,wolfsburg,Bundesliga,28,1996,19,18,1621,18.0,1,0,1,1,0,0,3,0,7,73,2,12.58
2551,jos luis garca vay,ESP,MF,valencia,La Liga,26,1998,22,15,1359,15.1,1,2,3,0,1,1,8,1,9,114,14,40.0
2552,robinio vaz,FRA,FW,marseille,Ligue 1,18,2007,2,0,75,0.8,0,0,0,0,0,0,1,0,3,0,6,12.58
2553,jesus vazquez,ESP,DF,valencia,La Liga,22,2003,13,8,684,7.6,0,0,0,0,0,0,3,0,25,17,38,8.5
2554,lucas vzquez,ESP,DF,real madrid,La Liga,33,1991,20,15,1313,14.6,1,3,4,1,0,0,3,0,21,66,128,8.0
2555,matas vecino,URU,MF,lazio,Serie A,33,1991,10,4,486,5.4,1,1,2,1,0,0,2,0,1,16,7,12.58
2556,danilo veiga,POR,DF,lecce,Serie A,22,2002,2,0,17,0.2,0,0,0,0,0,0,0,0,1,0,2,28.0
2557,renato veiga,POR,DF,chelsea,Premier League,21,2003,7,1,181,2.0,0,0,0,0,0,0,2,0,4,7,3,10.0
2559,alejo vliz,ARG,FW,espanyol,La Liga,21,2003,20,10,946,10.5,1,0,1,1,0,0,2,0,1,7,23,4.0
2560,milo veljkovi,SRB,DF,werder bremen,Bundesliga,29,1995,11,8,768,8.5,0,1,1,0,0,0,0,0,9,54,2,12.58
2561,jol veltman,NED,DF,brighton,Premier League,33,1992,19,19,1643,18.3,0,0,0,0,0,0,4,0,29,79,32,7.0
2562,micky van de ven,NED,DF,tottenham,Premier League,23,2001,9,9,788,8.8,0,2,2,0,0,0,4,0,8,43,1,30.0
2563,lorenzo venturino,ITA,FW,genoa,Serie A,18,2006,2,0,34,0.4,0,0,0,0,0,0,0,0,2,2,1,12.58
2564,nikolas veratschnig,AUT,DF,mainz 05,Bundesliga,22,2003,7,0,65,0.7,0,0,0,0,0,0,0,0,3,1,7,12.58
2565,bart verbruggen,NED,GK,brighton,Premier League,22,2002,24,24,2160,24.0,0,1,1,0,0,0,4,0,0,2,0,25.0
2566,simone verdi,ITA,MF,como,Serie A,32,1992,9,0,115,1.3,0,0,0,0,0,0,1,0,3,5,13,12.58
2567,jordan veretout,FRA,MF,lyon,Ligue 1,31,1993,18,15,1224,13.6,2,0,2,2,0,0,3,0,25,80,46,12.58
2568,arthur vermeeren,BEL,MF,rb leipzig,Bundesliga,20,2005,19,11,1059,11.8,0,1,1,0,0,0,5,0,7,48,15,25.0
2569,yorbe vertessen,BEL,MF,union berlin,Bundesliga,24,2001,17,7,718,8.0,1,0,1,1,0,0,2,0,18,16,42,12.58
2570,mikel vesga,ESP,MF,athletic club,La Liga,31,1993,18,7,705,7.8,0,0,0,0,0,0,1,0,8,52,19,12.58
2571,jannik vestergaard,DEN,DF,leicester city,Premier League,32,1992,17,15,1305,14.5,0,0,0,0,0,0,5,0,2,27,2,12.58
2572,ben viadere,FRA,MF,auxerre,Ligue 1,19,2005,1,0,5,0.1,0,0,0,0,0,0,0,0,1,0,1,30.0
2573,guglielmo vicario,ITA,GK,tottenham,Premier League,28,1996,14,14,1260,14.0,0,0,0,0,0,0,1,0,0,1,0,35.0
2574,carlos vicente,ESP,FW,alavs,La Liga,25,1999,24,24,2073,23.0,3,3,6,3,0,0,1,0,69,38,144,8.0
2575,pau victor delgado,ESP,FW,barcelona,La Liga,23,2001,15,1,215,2.4,2,1,3,2,0,0,2,0,2,8,22,70.0
2576,nacho vidal,ESP,DF,osasuna,La Liga,30,1995,5,1,124,1.4,0,0,0,0,0,0,0,0,3,1,5,12.58
2577,gabriel vidovic,CRO,MF,mainz 05,Bundesliga,21,2003,1,0,4,0.0,0,0,0,0,0,0,0,0,0,0,2,12.58
2578,fran vieites,ESP,GK,betis,La Liga,25,1999,4,4,360,4.0,0,0,0,0,0,0,0,0,0,0,0,12.58
2579,samuele vignato,ITA,MF,monza,Serie A,21,2004,12,3,397,4.4,0,0,0,0,0,0,0,0,4,12,27,3.5
2580,asier villalibre,ESP,FW,alavs,La Liga,27,1997,12,2,279,3.1,1,0,1,0,1,1,1,0,2,6,15,12.58
2581,ivn villar,ESP,GK,celta vigo,La Liga,27,1997,4,4,360,4.0,0,0,0,0,0,0,0,0,0,0,0,1.2
2582,carlos vincius,BRA,MF,fulham,Premier League,29,1995,1,0,4,0.0,0,0,0,0,0,0,0,0,1,0,1,12.58
2583,nicolas viola,ITA,FW,cagliari,Serie A,35,1989,18,11,842,9.4,1,1,2,1,0,0,1,0,16,39,57,12.58
2584,viti,ESP,DF,las palmas,La Liga,27,1997,18,12,1100,12.2,0,2,2,0,0,0,4,0,23,31,39,15.0
2585,mattia viti,ITA,DF,empoli,Serie A,23,2002,21,21,1815,20.2,0,0,0,0,0,0,1,0,11,62,7,6.5
2586,vitinha,POR,FW,genoa,Serie A,24,2000,18,11,946,10.5,0,2,2,0,0,0,1,0,22,14,56,30.0
2588,daniel vivian,ESP,DF,athletic club,La Liga,25,1999,22,20,1855,20.6,3,0,3,3,0,0,2,0,27,127,6,40.0
2589,duan vlahovi,SRB,FW,juventus,Serie A,25,2000,20,17,1453,16.1,9,1,10,5,4,4,3,0,19,17,84,70.0
2590,vanja vlahovi,SRB,FW,atalanta,Serie A,20,2004,3,0,60,0.7,0,0,0,0,0,0,0,0,0,0,5,6.0
2591,nikola vlai,CRO,MF,torino,Serie A,27,1997,20,14,1319,14.7,3,3,6,2,1,1,0,0,37,60,68,25.0
2592,alessandro vogliacco,ITA,DF,genoa,Serie A,26,1998,12,8,715,7.9,2,0,2,2,0,0,3,0,9,26,2,12.0
2594,kevin vogt,GER,DF,union berlin,Bundesliga,33,1991,15,14,1196,13.3,1,0,1,0,1,1,5,0,8,58,0,12.0
2595,mrgim vojvoda,KVX,DF,torino,Serie A,30,1995,17,12,1105,12.3,0,0,0,0,0,0,4,0,18,64,34,12.58
2597,kevin volland,GER,FW,union berlin,Bundesliga,32,1992,2,0,37,0.4,0,0,0,0,0,0,0,0,0,1,3,12.0
2598,aster vranckx,BEL,MF,wolfsburg,Bundesliga,22,2002,10,3,319,3.5,0,0,0,0,0,0,1,0,4,13,5,12.0
2599,stefan de vrij,NED,DF,inter,Serie A,33,1992,20,13,1310,14.6,2,0,2,2,0,0,1,0,7,64,4,7.0
2600,ibrahima wadji,SEN,MF,sainttienne,Ligue 1,29,1995,4,0,104,1.2,0,0,0,0,0,0,0,0,3,0,7,12.58
2601,robert wagner,GER,MF,st pauli,Bundesliga,21,2003,8,5,364,4.0,0,0,0,0,0,0,1,0,1,8,9,12.58
2602,elye wahi,FRA,FW,marseille,Ligue 1,22,2003,13,7,574,6.4,3,1,4,2,1,1,1,0,7,7,41,25.0
2604,hauke wahl,GER,DF,st pauli,Bundesliga,30,1994,23,23,2070,23.0,0,0,0,0,0,0,0,0,20,89,7,12.58
2605,kyle walker,ENG,DF,manchester city,Premier League,34,1990,15,9,970,10.8,0,0,0,0,0,0,3,0,12,64,11,30.0
2607,kyle walkerpeters,ENG,DF,southampton,Premier League,27,1997,24,24,2140,23.8,0,2,2,0,0,0,5,0,89,100,106,20.0
2608,christian walton,ENG,GK,ipswich town,Premier League,29,1995,6,6,540,6.0,0,0,0,0,0,0,0,0,0,0,0,7.0
2609,sebastian walukiewicz,POL,DF,torino,Serie A,24,2000,19,13,1144,12.7,0,0,0,0,0,0,5,0,20,61,17,1.0
2611,aaron wanbissaka,ENG,DF,west ham,Premier League,27,1997,25,24,2164,24.0,2,2,4,2,0,0,1,0,76,92,100,35.0
2612,paul wanner,GER,MF,heidenheim,Bundesliga,19,2005,22,17,1421,15.8,3,1,4,2,1,1,2,0,22,48,48,18.0
2613,danny ward,WAL,GK,leicester city,Premier League,31,1993,2,1,135,1.5,0,0,0,0,0,0,0,0,0,0,0,1.5
2614,james wardprowse,ENG,MF,west ham,Premier League,30,1994,3,1,153,1.7,0,0,0,0,0,0,1,0,3,9,0,16.0
2616,kjellarik wtjen,GER,MF,dortmund,Bundesliga,19,2006,2,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,12.58
2617,ollie watkins,ENG,FW,aston villa,Premier League,29,1995,27,23,1897,21.1,12,5,17,10,2,2,0,0,39,18,118,55.0
2618,timothy weah,USA,FW,juventus,Serie A,25,2000,18,12,1109,12.3,5,2,7,5,0,0,2,0,38,34,84,17.0
2619,adam webster,ENG,DF,brighton,Premier League,30,1995,8,5,347,3.9,0,0,0,0,0,0,0,0,3,25,2,12.0
2620,julian weigl,GER,MF,gladbach,Bundesliga,29,1995,22,22,1917,21.3,0,1,1,0,0,0,6,0,7,80,6,12.58
2621,timon weiner,GER,GK,holstein kiel,Bundesliga,26,1999,22,22,1980,22.0,0,0,0,0,0,0,4,0,0,0,0,1.5
2622,nelson weiper,GER,FW,mainz 05,Bundesliga,19,2005,13,5,430,4.8,2,0,2,2,0,0,2,0,4,7,38,4.0
2623,mitchell weiser,GER,DF,werder bremen,Bundesliga,30,1994,22,22,1971,21.9,3,5,8,3,0,0,6,1,41,76,130,12.58
2624,noah weihaupt,GER,FW,st pauli,Bundesliga,23,2001,8,6,528,5.9,0,0,0,0,0,0,0,0,20,14,51,12.58
2626,danny welbeck,ENG,FW,brighton,Premier League,34,1990,19,17,1438,16.0,6,4,10,6,0,0,2,0,15,32,55,12.58
